달,날짜,기사 제목,감정 수치
국민일보,20180627, 사설  이제 경제 살리기에 적극 나서라,1
국민일보,20180628, 사설  文 대통령도  답답하다   민낯 드러난 정부의 실력,0
국민일보,20180629, 사설  연합방위력 재점검 통해 한 미 동맹 우려 잠재워야,-1
국민일보,20180630, 사설  전속고발권보다 불공정거래 근절을,1
국민일보,20180702, 사설  靑 앞장선 일회용품 줄이기  패러다임 변화로,-1
국민일보,20180705, 사설  4대강 감사결과  대형 국책사업의 반면교사 삼아야,1
국민일보,20180709, 사설   글로벌  없는 文정부에 켜진 무역전쟁 빨간불,-1
국민일보,20180711, 사설   해체  비난 들어도 싼 기무사,-2
국민일보,20180713, 사설  극단적 페미니즘은 공감 얻을 수 없다,-1
국민일보,20180713, 사설  폭넓은 개각으로 내각 분위기 쇄신하라,-1
국민일보,20180716, 사설  아직도 과거 정부 탓인가,1
국민일보,20180716, 사설  또 두 자릿수 임금 인상  정책 전환 기회 놓쳤다,1
국민일보,20180717, 사설  최저임금 인상 충격 완화할 정책 서둘러야,-1
국민일보,20180718, 사설  정치권이 지핀 개헌 불씨 또 꺼트려선 안 돼,1
국민일보,20180720, 사설  규제혁신 중요성 일깨운 소아당뇨 초등생 어머니,2
국민일보,20180724, 사설  지금은 대북 제재 완화할 때 아니다,-2
국민일보,20180725, 사설  文정부 경제정책에 유연함이 스며들기를,1
국민일보,20180726, 사설  라오스 수해 수습에 한국 신뢰도 걸려 있다,-1
국민일보,20180730, 사설  반가운 대기업 투자  경제 선순환 계기로,2
국민일보,20180731, 사설  혁신성장 안 보이는 세법개정안,2
국민일보,20180731, 사설  먹방 규제 교복 공론화  정책 과잉의 함정에 빠졌다,-2
국민일보,20180801, 사설  북  개성공단 거론 이전에 비핵화 로드맵부터 내놔라,1
국민일보,20180802, 사설  남북 정상회담 시기보다 내용이 중요하다,2
국민일보,20180803, 사설  주류 교체 시작된 사법부  추락한 권위 회복하려면,0
국민일보,20180807, 사설  민주당의 드루킹 특검 압박  도가 지나치다,-1
국민일보,20180807, 사설  경제부총리가 대기업에 투자 요청하는 게 나쁜 일인가,-2
국민일보,20180808, 사설  인터넷전문은행의 은산분리 예외 필요하지만 ,0
국민일보,20180809, 사설  선거제도 개혁 빠를수록 좋다,1
국민일보,20180809, 사설  정부  기업들 투자에 규제혁신으로 호응하라,2
국민일보,20180809, 사설  생활 SOC 투자 범위 더 넓혀야,0
국민일보,20180810, 사설  50 대로 떨어진 文 지지율  경제에서 해법 찾아야,-1
국민일보,20180813, 사설  경기전망 15개월째 하락에다 반도체 투자 경고까지,0
국민일보,20180814, 사설  3차 남북정상회담선 구체적 비핵화 로드맵 나와야,0
국민일보,20180815, 사설  입국장 면세점 도입 규제혁신 차원에서 봐야,1
국민일보,20180815, 사설  건국절 논쟁  국론 분열만 부채질할 뿐이다,0
국민일보,20180816, 사설  완전한 비핵화가 남북 경제공동체의 전제다,-2
국민일보,20180817, 사설  김경수 영장  오로지 법과 원칙에 따라 처리해야,-1
국민일보,20180817, 사설  청와대 회동서 엿본 협치 가능성 이번엔 살려가기를,0
국민일보,20180821, 사설  얼마 남지 않은 이산가족의 시간,0
국민일보,20180822, 사설  한반도 비핵화 시간표 완성되는 9월이기를,-1
국민일보,20180822, 사설   김 장 팀워크  주문 앞서 리더십 혼선 정리하라,1
국민일보,20180824, 사설  개각 기준은 능력이 최우선이어야 한다,1
국민일보,20180824, 사설  소득주도성장 목표가 일자리 파괴와 양극화였나,-2
국민일보,20180827, 사설  김정은  핵 시설 신고로 북 미 협상 물꼬 터야,1
국민일보,20180827, 사설  우려스러운 장하성 실장의 자기확신,1
국민일보,20180827, 사설  강한 여당 아닌 소통하고 협치하는 여당 돼야,0
국민일보,20180828, 사설  정부  입맛에 맞는 통계 원하나,1
국민일보,20180829, 사설  여론과 동떨어진 청와대 참모들 인식,1
국민일보,20180830, 사설  공공기관 혁신하려면 대통령 정부부터 변해야,1
국민일보,20180830, 사설  거리로 나온 자영업자들  경제정책 실패의 상징이다,1
국민일보,20180831, 사설  2기 내각  성과로 말하라,-1
국민일보,20180831, 사설  정례화한 시 도지사 간담회에 거는 기대 크다,1
국민일보,20180903, 사설   올드보이 들의 귀환  우려하는 국민 마음 헤아려야,0
국민일보,20180903, 사설  북 미 중재 시도할 2차 대북 특사  관건은 균형이다,0
국민일보,20180903, 사설  적폐청산보다 민생문제 해결 위한 협치에 더 힘써야,-1
국민일보,20180904, 사설  J노믹스 설계자들의 잇따른 소득주도성장 비판,0
국민일보,20180905, 사설  느닷없이 최저임금위 탓한 장하성,0
국민일보,20180905, 사설  여야  박용만 회장의 규제개혁 읍소에 답하라,0
국민일보,20180906, 사설  언제까지  의원 불패  인사청문회 할 건가,0
국민일보,20180907, 사설  평화를 넘어 경제통일로 가야 한다,-2
국민일보,20180907, 사설  평양 정상회담  2차 북 미 정상회담 마중물 돼야,1
국민일보,20180909, 트럼프 자극할라  북 9 9절 열병식 ICBM 없었다,-1
국민일보,20180910, 사설  커지는 가계 기업의 비관론  정책 불신이 원인이다,-1
국민일보,20180912, 사설  청와대의 對野 정치  오만인가 미숙인가,1
국민일보,20180912, 사설  비핵화 조치 나오는 북 미 정상회담이어야,0
국민일보,20180913, 사설  더 악화된 고용  답답함 넘어 참담하다,-2
국민일보,20180914, 사설  10년 뒤 사법부 80주년 당당히 맞으려면,0
국민일보,20180917, 사설  김정은 위원장  이 기회 놓치지 말라,1
국민일보,20180917, 사설  무기력 김병준 체제가 부른 홍준표의 자신감,-2
국민일보,20180918, 사설  회담은 회담대로  청문회는 청문회대로,0
국민일보,20180918, 사설  냉철한 접근으로 비핵화 진전 이루는 평양회담 돼야,-1
국민일보,20180919, 사설  파격의 남북 정상회담  비핵화 성과로 이어지길,-1
국민일보,20180920, 사설  남북관계는 진전  비핵화는 더딘 평양선언,-2
국민일보,20180921, 사설  북 미  2년4개월 비핵화 프로세스 도출해야,-2
국민일보,20180927, 사설  종전선언과 비핵화 맞바꾸는 북 미 정상회담 되길,0
국민일보,20180927, 사설  화해치유재단 해산하되 한 일 관계 경색은 피해야,-2
국민일보,20180927, 사설  여야  평화 정착과 경제 성장 위해 머리 맞대라,-2
국민일보,20180928, 사설  큰 흐름 잡힌 비핵화 여정  이제 디테일에 신경 쓸 때,-1
국민일보,20181002, 사설  건군 70주년  군은 군다워야 한다,0
국민일보,20181002, 사설  FT의 한국 탈원전 부작용 경고,-2
국민일보,20181003, 사설  유은혜 임명 강행하고 협치 되겠나,1
국민일보,20181005, 사설  대통령의 칭찬과 한은 총재의 질타  기업은 새겨들어야,1
국민일보,20181008, 사설  최저임금 부작용 언제까지 방치할 텐가,-1
국민일보,20181009, 사설  가시화된 2차 북 미 정상회담  1차와는 달라야,0
국민일보,20181009, 사설  국가기간시설 안전관리 허점 드러낸 고양 저유소 화재,-1
국민일보,20181010, 사설  북핵 민생 탈원전 등 제대로 국감하라,0
국민일보,20181010, 사설  이해찬 대표  발언 신중해야,-1
국민일보,20181011, 사설  비핵화 진전 더딘데 판문점선언 비준만 서두르나,-2
국민일보,20181015, 사설  국감 수준 언제쯤 높아질까,0
국민일보,20181017, 사설  정부 내에서도 비판 받는 장하성 정책실장,0
국민일보,20181017, 사설  저급한 이재명 논란 서둘러 끝내라,-2
국민일보,20181018, 사설  靑  잇단 美의  과속  제기에  아니다 면 그만인가,-1
국민일보,20181019, 사설  한국당  몸집 불리기보다 정체성 확립이 급선무다,1
국민일보,20181022, 사설  성과와 한계 뚜렷한 문 대통령 유럽 순방,-1
국민일보,20181024, 사설  국회 동의 없는 평양공동선언 비준,0
국민일보,20181029, 사설  청와대가 경제 문제에 응답해야 한다,-1
국민일보,20181030, 사설  가을산 찾은 시민들 짜증나게 하는 사찰 관람료,-1
국민일보,20181030, 사설  혼자만  정치수사 라는 이재명 지사,1
국민일보,20181031, 사설  경제 이 지경인데 연말까지 계속 기다려야 하나,-1
국민일보,20181031, 사설  임종석 실장   대통령 행세  비판 들을 만하다,-1
국민일보,20181101, 사설  한 미 워킹그룹 계기로 파열음 더는 없어야,0
국민일보,20181102, 사설  실패한 경제정책 고수하겠다는 시정연설,1
국민일보,20181106, 사설   포스트 김 장  정책 기조 바꿀 인물이어야,1
국민일보,20181106, 사설  오랜만에 협치 가능성 보여준 여야정협의체,1
국민일보,20181109, 사설  국민연금 또  찔끔 개혁 으로 넘기려 하나,0
국민일보,20181109, 사설  정치적 의사결정 위기라는 김동연 부총리,0
국민일보,20181112, 사설  민생경제 회복하려면 정책 유연성 필요하다,1
국민일보,20181115, 사설  외환위기 때로 돌아간 고용 상황  지금이 위기다,-1
국민일보,20181116, 사설  인사청문회가 국회 파행 부르는 후진적 정치문화,-1
국민일보,20181116, 사설  삼성바이오 분식회계  검찰이 엄정하게 수사해야,-1
국민일보,20181119, 사설  이재명 지사  여론전 중지하고 차분히 재판 임해야,-1
국민일보,20181119, 사설  노동계 기득권만 대변하는 양대 노총  개혁 필요하다,0
국민일보,20181119, 사설  혁신  다 함께 잘 사는  포용  중요한 건 말이 아니다,2
국민일보,20181120, 사설  좌파 단체들의  김정은 추앙  도를 넘었다,1
국민일보,20181121, 사설  생활적폐 청산하려면 정부 여당부터 기득권 버려야,1
국민일보,20181121, 사설  탄력근로 기간 3개월 확대가 반민생 반노동인가,1
국민일보,20181121, 사설  눈앞 이익에 대선 총선 공약 뒤집은 이해찬 대표,0
국민일보,20181122, 사설  한 미 다른 소리 내선 안 된다는 폼페이오,0
국민일보,20181122, 사설  누가  물 들어올 때 노 저으라 고 말하게 하나,0
국민일보,20181123, 사설  경사노위  양보 타협 상생의 장이 되기를,0
국민일보,20181123, 사설  문 대통령에 대한 부정 평가 42 의 의미,0
국민일보,20181126, 사설  청와대  기강 해이 수수방관 말고 대책 마련해야,-1
국민일보,20181126, 사설   권양숙입니다  한마디에 4억여원 뜯긴 윤 전 시장,0
국민일보,20181127, 사설  북한이 응답할 차례다,0
국민일보,20181128, 사설  민주노총 초법적 행태  묵과하지 말라,0
국민일보,20181129, 사설  자기혁신 없는 의원 수 늘리기 꿈도 꾸지 마라,1
국민일보,20181130, 사설  이 정도 대책으로 유턴기업 늘어나겠나,1
국민일보,20181203, 사설  청와대 쇄신할 때 됐다,0
국민일보,20181203, 사설  답 내놓은 한 미  김정은의 현명한 선택만 남았다,2
국민일보,20181204, 사설  文대통령에게  소통 을 주문하게 된 현실,0
국민일보,20181207, 사설  김정은 답방  차분하게 진솔하게,-1
국민일보,20181211, 사설  안전한 철도 만들려면 낙하산 관행부터 근절하라,2
국민일보,20181212, 사설  좌초한 마크롱 개혁  현실과 괴리된 정책의 최후,1
국민일보,20181213, 사설  최저임금 속도조절  이번엔 말로 안 끝나게,0
국민일보,20181217, 사설  연동형 비례대표제 큰 틀 합의를 주목한다,0
국민일보,20181217, 사설  경제 어렵지만 불우이웃에게 사랑을 전파하자,2
국민일보,20181218, 사설  청와대 첩보 보고서 논란 의문투성이다,0
국민일보,20181218, 사설  경제 망가진 뒤 궤도 수정 나선 문 대통령,1
국민일보,20181219, 사설  세계적 선수도  죽을 수 있겠다  할 정도로 맞았다니,1
국민일보,20181219, 사설  제조업 경쟁력 강화가 우리 경제의 살 길이다,-2
국민일보,20181220, 사설   향후 성장동력 어디서 찾나   한은 총재의 걱정,-1
